current density,magnetic field,fx,fy,fxv2,fyv2,fx_safe,fy_safe,fxv2_safe,fyv2_safe,flaplacex,flaplacey,refinment,is_saturated,elapse_time_total,shapefunction_degree,size multiplicator ,number dof, fx_r,fy_r,fx_safe_r,fy_safe_r,flaplacex_r,flaplacey_r,is alternative current,size,size2,integral_force,integral_force2,is_periodic
508889,1.5,-3.38351,0.000742987,-3.49999,0.000739256,-3.20994,0.000690674,-3.19576,0.000691084,-8.45099,5.4958e-06 ,3,0,9.40788,2,16,51605,3.38351,0.000742987,-13.402,0.000728265,-8.45099,-5.4958e-06,1,0.0015,0.0015,-6.73961,6.73961,0
339259,1.5,-74.7632,1.28602e-05,-74.8282,1.2796e-05,-69.1535,1.19515e-05,-69.1795,1.19587e-05,-5.54131,1.3791e-08 ,3,0,9.56265,2,1,50373,74.7632,1.28602e-05,63.7456,1.27685e-05,-5.54131,-1.3791e-08,1,0.0015,0.0015,-88.9222,88.9222,0
169630,1.5,-140.556,6.87888e-06,-140.54,6.84493e-06,-130.202,6.39123e-06,-130.293,6.39504e-06,-2.74316,2.93567e-09 ,3,0,8.31356,2,0,46861,140.556,6.87887e-06,135.054,6.83905e-06,-2.74316,-2.93567e-09,1,0.0015,0.0015,-166.11,166.11,0
339259,1.5,-2.65357,0.000740995,-2.73126,0.000737247,-2.50652,0.000688806,-2.49714,0.000689218,-5.63397,3.65639e-06 ,3,0,10.5674,2,16,51605,2.65357,0.000740995,-8.53668,0.000729934,-5.63397,-3.65639e-06,1,0.0015,0.0015,-4.94992,4.94992,0
169630,1.5,-74.136,1.28522e-05,-74.1622,1.2788e-05,-68.5458,1.1944e-05,-68.5765,1.19511e-05,-2.77061,6.89218e-09 ,3,0,9.08213,2,1,50373,74.136,1.28522e-05,68.621,1.27742e-05,-2.77061,-6.89218e-09,1,0.0015,0.0015,-87.2094,87.2094,0
0,1.5,-139.99,6.8754e-06,-139.936,6.84143e-06,-129.652,6.38797e-06,-129.747,6.39179e-06,0,0 ,3,0,9.57148,2,0,46861,139.99,6.87539e-06,139.936,6.84142e-06,0,0,1,0.0015,0.0015,-164.443,164.443,0
169630,1.5,-1.92365,0.000739005,-1.96257,0.000735239,-1.80313,0.000686939,-1.79855,0.000687354,-2.81697,1.82445e-06 ,3,0,11.1332,2,16,51605,1.92365,0.000739005,-3.67138,0.00073159,-2.81697,-1.82445e-06,1,0.0015,0.0015,-3.16026,3.16026,0
2.54444e+06,1.4,-137.908,6.65566e-06,-138.419,6.625e-06,-128.009,6.18542e-06,-128.029,6.18881e-06,-38.9595,4.36426e-08 ,3,0,9.10878,2,0,46861,137.908,6.65566e-06,60.4998,6.53772e-06,-38.9595,-4.36426e-08,1,0.0015,0.0015,-178.364,178.364,0
0,1.5,-73.5089,1.28441e-05,-73.4963,1.27798e-05,-67.9382,1.19365e-05,-67.9737,1.19436e-05,0,0 ,3,0,10.1481,2,1,50373,73.5089,1.28441e-05,73.4963,1.27798e-05,0,0,1,0.0015,0.0015,-85.4968,85.4968,0
0,1.5,-1.19377,0.000737017,-1.19391,0.000733234,-1.09978,0.000685075,-1.1,0.000685492,0,0 ,3,0,7.26143,2,16,51605,1.19377,0.000737016,1.19391,0.000733234,0,0,1,0.0015,0.0015,-1.37061,1.37061,0
2.37481e+06,1.4,-137.564,6.65242e-06,-138.036,6.62173e-06,-127.667,6.18238e-06,-127.692,6.18577e-06,-36.3613,4.07166e-08 ,3,0,7.55523,2,0,46861,137.564,6.6524e-06,65.3132,6.54028e-06,-36.3613,-4.07166e-08,1,0.0015,0.0015,-176.812,176.812,0
2.54444e+06,1.4,-75.8961,1.24707e-05,-76.4584,1.24128e-05,-70.4756,1.15929e-05,-70.4388,1.15992e-05,-39.365,1.02688e-07 ,3,0,7.40356,2,1,50373,75.8961,1.24707e-05,-2.27164,1.22074e-05,-39.365,-1.02688e-07,1,0.0015,0.0015,-104.709,104.709,0
2.54444e+06,1.4,-8.76318,0.000738468,-9.35034,0.000735284,-8.48142,0.000686838,-8.4104,0.000687179,-40.0479,2.78379e-05 ,3,0,8.94961,2,16,51605,8.76318,0.000738468,-70.7454,0.000679609,-40.0479,-2.78379e-05,1,0.0015,0.0015,-26.3516,26.3516,0
2.20518e+06,1.4,-137.221,6.64918e-06,-137.653,6.61846e-06,-127.325,6.17934e-06,-127.354,6.18274e-06,-33.7633,3.77929e-08 ,3,0,8.37882,2,0,46861,137.221,6.64916e-06,70.1265,6.54286e-06,-33.7633,-3.77929e-08,1,0.0015,0.0015,-175.259,175.259,0
2.37481e+06,1.4,-75.4905,1.24632e-05,-76.0135,1.24052e-05,-70.0757,1.15859e-05,-70.0436,1.15922e-05,-36.74,9.57947e-08 ,3,0,9.44919,2,1,50373,75.4905,1.24632e-05,2.53352,1.22136e-05,-36.74,-9.57947e-08,1,0.0015,0.0015,-103.113,103.113,0
2.37481e+06,1.4,-8.25449,0.000736603,-8.80251,0.000733399,-7.98552,0.000685088,-7.91925,0.000685431,-37.3779,2.59288e-05 ,3,0,8.20353,2,16,51605,8.25449,0.000736603,-65.9532,0.000681541,-37.3779,-2.59288e-05,1,0.0015,0.0015,-24.6812,24.6812,0
