current density,magnetic field,fx,fy,fxv2,fyv2,fx_safe,fy_safe,fxv2_safe,fyv2_safe,flaplacex,flaplacey,refinment,is_saturated,elapse_time_total,shapefunction_degree,size multiplicator ,number dof, fx_r,fy_r,fx_safe_r,fy_safe_r,flaplacex_r,flaplacey_r,is alternative current,size,size2,integral_force,integral_force2,is_periodic
-1.01778e+06,1.5,3.18483,0.000725128,3.41734,0.000721243,3.11972,0.000673927,3.09071,0.000674358,16.9014,-1.07896e-05 ,3,0,8.50901,2,16,51605,-3.18483,0.000725128,30.3854,0.000742822,16.9014,1.07896e-05,1,0.0015,0.0015,9.3669,-9.3669,0
-848148,1.5,-137.165,6.85803e-06,-136.916,6.82391e-06,-126.903,6.37168e-06,-127.022,6.37551e-06,13.7141,-1.46436e-08 ,3,0,8.23869,2,0,46861,137.165,6.85801e-06,164.344,6.85319e-06,13.7141,1.46436e-08,1,0.0015,0.0015,-156.11,156.11,0
-848148,1.5,-70.3759,1.2804e-05,-70.1689,1.27394e-05,-64.9023,1.18988e-05,-64.9615,1.1906e-05,13.8516,-3.43605e-08 ,3,0,8.31446,2,1,50373,70.3759,1.2804e-05,97.8721,1.28081e-05,13.8516,3.43605e-08,1,0.0015,0.0015,-76.9344,76.9344,0
-678518,1.5,-137.73,6.8615e-06,-137.52,6.82741e-06,-127.452,6.37494e-06,-127.567,6.37876e-06,10.9715,-1.17195e-08 ,3,0,7.13345,2,0,46861,137.73,6.86149e-06,159.463,6.85085e-06,10.9715,1.17195e-08,1,0.0015,0.0015,-157.777,157.777,0
-848148,1.5,2.45515,0.000727104,2.64888,0.000723236,2.41655,0.00067578,2.39234,0.000676209,14.0845,-9.01007e-06 ,3,0,7.84563,2,16,51605,-2.45515,0.000727104,25.5202,0.000741257,14.0845,9.01007e-06,1,0.0015,0.0015,7.57736,-7.57736,0
-678518,1.5,-71.0022,1.2812e-05,-70.8341,1.27475e-05,-65.5092,1.19064e-05,-65.5637,1.19135e-05,11.0815,-2.75018e-08 ,3,0,5.54191,2,1,50373,71.0022,1.2812e-05,92.9971,1.28025e-05,11.0815,2.75018e-08,1,0.0015,0.0015,-78.6467,78.6467,0
-508889,1.5,-138.294,6.86497e-06,-138.124,6.83091e-06,-128.002,6.37819e-06,-128.112,6.38201e-06,8.22879,-8.79309e-09 ,3,0,4.88957,2,0,46861,138.294,6.86496e-06,154.581,6.84849e-06,8.22879,8.79309e-09,1,0.0015,0.0015,-159.443,159.443,0
-678518,1.5,1.72543,0.000729083,1.88039,0.000725232,1.71334,0.000677636,1.69393,0.000678062,11.2677,-7.22302e-06 ,3,0,4.99693,2,16,51605,-1.72543,0.000729083,20.655,0.000739678,11.2677,7.22302e-06,1,0.0015,0.0015,5.7878,-5.7878,0
-508889,1.5,-71.6287,1.282e-05,-71.4994,1.27556e-05,-66.1163,1.19139e-05,-66.166,1.1921e-05,8.31126,-2.06364e-08 ,3,0,4.61299,2,1,50373,71.6287,1.282e-05,88.1219,1.27968e-05,8.31126,2.06364e-08,1,0.0015,0.0015,-80.3591,80.3591,0
-339259,1.5,-138.859,6.86844e-06,-138.727,6.8344e-06,-128.552,6.38144e-06,-128.657,6.38526e-06,5.48597,-5.86438e-09 ,3,0,4.72381,2,0,46861,138.859,6.86845e-06,149.699,6.84615e-06,5.48597,5.86438e-09,1,0.0015,0.0015,-161.11,161.11,0
-339259,1.5,-72.2553,1.28281e-05,-72.1649,1.27637e-05,-66.7235,1.19214e-05,-66.7684,1.19286e-05,5.54094,-1.37643e-08 ,3,0,4.29399,2,1,50373,72.2553,1.28281e-05,83.2467,1.27912e-05,5.54094,1.37643e-08,1,0.0015,0.0015,-82.0716,82.0716,0
-508889,1.5,0.995679,0.000731063,1.11186,0.000727229,1.01011,0.000679493,0.995496,0.000679917,8.45079,-5.42848e-06 ,3,0,4.87153,2,16,51605,-0.995679,0.000731063,15.7897,0.000738086,8.45079,5.42848e-06,1,0.0015,0.0015,3.99823,-3.99823,0
-169630,1.5,-139.425,6.87193e-06,-139.331,6.83792e-06,-129.102,6.38471e-06,-129.202,6.38853e-06,2.74305,-2.93335e-09 ,3,0,5.39213,2,0,46861,139.425,6.87192e-06,144.818,6.84379e-06,2.74305,2.93335e-09,1,0.0015,0.0015,-162.776,162.776,0
-169630,1.5,-72.882,1.28361e-05,-72.8305,1.27717e-05,-67.3308,1.19289e-05,-67.371,1.19361e-05,2.77051,-6.88549e-09 ,3,0,7.045,2,1,50373,72.882,1.28361e-05,78.3715,1.27855e-05,2.77051,6.88549e-09,1,0.0015,0.0015,-83.7841,83.7841,0
-339259,1.5,0.265896,0.000733046,0.343303,0.000729229,0.306846,0.000681352,0.29703,0.000681773,5.63388,-3.62647e-06 ,3,0,6.82902,2,16,51605,-0.265896,0.000733046,10.9245,0.000736482,5.63388,3.62647e-06,1,0.0015,0.0015,2.20863,-2.20863,0
-0,1.5,-139.99,6.8754e-06,-139.936,6.84143e-06,-129.652,6.38797e-06,-129.747,6.39179e-06,0,0 ,3,0,4.36974,2,0,46861,139.99,6.87539e-06,139.936,6.84142e-06,0,0,1,0.0015,0.0015,-164.443,164.443,0
-0,1.5,-73.5089,1.28441e-05,-73.4963,1.27798e-05,-67.9382,1.19365e-05,-67.9737,1.19436e-05,0,0 ,3,0,5.88086,2,1,50373,73.5089,1.28441e-05,73.4963,1.27798e-05,0,0,1,0.0015,0.0015,-85.4968,85.4968,0
-169630,1.5,-0.46392,0.00073503,-0.425289,0.00073123,-0.396449,0.000683212,-0.401467,0.000683632,2.81695,-1.81697e-06 ,3,0,6.16751,2,16,51605,0.46392,0.00073503,6.05919,0.000734864,2.81695,1.81697e-06,1,0.0015,0.0015,0.419022,-0.419022,0
-2.54444e+06,1.4,-127.684,6.5585e-06,-127.018,6.52695e-06,-117.825,6.0943e-06,-117.984,6.09779e-06,38.9326,-4.31108e-08 ,3,0,6.96905,2,0,46861,127.684,6.5585e-06,204.883,6.61317e-06,38.9326,4.31108e-08,1,0.0015,0.0015,-131.835,131.835,0
-2.54444e+06,1.4,-63.7948,1.22462e-05,-63.1805,1.21862e-05,-58.5426,1.13824e-05,-58.6463,1.1389e-05,39.3436,-1.01156e-07 ,3,0,6.15409,2,1,50373,63.7948,1.22462e-05,141.868,1.23885e-05,39.3436,1.01156e-07,1,0.0015,0.0015,-56.848,56.848,0
-0,1.5,-1.19377,0.000737017,-1.19391,0.000733234,-1.09978,0.000685075,-1.1,0.000685492,0,0 ,3,0,5.98626,2,16,51605,1.19377,0.000737016,1.19391,0.000733234,0,0,1,0.0015,0.0015,-1.37061,1.37061,0
-2.37481e+06,1.4,-128.021,6.56174e-06,-127.395,6.53022e-06,-118.162,6.09733e-06,-118.316,6.10082e-06,36.3379,-4.02533e-08 ,3,0,4.66653,2,0,46861,128.021,6.56174e-06,200.071,6.61072e-06,36.3379,4.02533e-08,1,0.0015,0.0015,-133.385,133.385,0
-2.37481e+06,1.4,-64.1959,1.22537e-05,-63.6208,1.21938e-05,-58.9383,1.13894e-05,-59.0373,1.1396e-05,36.7213,-9.44599e-08 ,3,0,4.45946,2,1,50373,64.1959,1.22537e-05,137.063,1.23827e-05,36.7213,9.44599e-08,1,0.0015,0.0015,-58.4423,58.4423,0
-2.54444e+06,1.4,6.48207,0.000683137,7.06944,0.000679383,6.38147,0.000634922,6.31001,0.000635335,40.0427,-2.61287e-05 ,3,0,4.7744,2,16,51605,-6.48207,0.000683137,73.016,0.00073164,40.0427,2.61287e-05,1,0.0015,0.0015,23.7522,-23.7522,0
-2.20518e+06,1.4,-128.36,6.56499e-06,-127.772,6.5335e-06,-118.499,6.10038e-06,-118.648,6.10387e-06,33.7431,-3.73934e-08 ,3,0,4.46202,2,0,46861,128.36,6.56498e-06,195.258,6.60827e-06,33.7431,3.73934e-08,1,0.0015,0.0015,-134.935,134.935,0
-2.20518e+06,1.4,-64.5972,1.22612e-05,-64.0613,1.22013e-05,-59.3341,1.13964e-05,-59.4284,1.1403e-05,34.099,-8.7757e-08 ,3,0,6.21142,2,1,50373,64.5972,1.22612e-05,132.259,1.23768e-05,34.099,8.7757e-08,1,0.0015,0.0015,-60.0367,60.0367,0
-2.37481e+06,1.4,5.97441,0.000684961,6.52262,0.000681224,5.88652,0.000636633,5.81981,0.000637043,37.3734,-2.444e-05 ,3,0,6.30195,2,16,51605,-5.97441,0.000684961,68.2242,0.000730104,37.3734,2.444e-05,1,0.0015,0.0015,22.0823,-22.0823,0
-2.03555e+06,1.4,-128.698,6.56821e-06,-128.15,6.53675e-06,-118.836,6.10339e-06,-118.981,6.10688e-06,31.1482,-3.45312e-08 ,3,0,5.78358,2,0,46861,128.698,6.56821e-06,190.446,6.60581e-06,31.1482,3.45312e-08,1,0.0015,0.0015,-136.484,136.484,0
-2.03555e+06,1.4,-64.9986,1.22686e-05,-64.502,1.22088e-05,-59.7301,1.14034e-05,-59.8197,1.141e-05,31.4766,-8.10473e-08 ,3,0,6.36904,2,1,50373,64.9986,1.22686e-05,127.455,1.23709e-05,31.4766,8.10473e-08,1,0.0015,0.0015,-61.6311,61.6311,0
-2.20518e+06,1.4,5.46671,0.000686786,5.97577,0.000683067,5.39153,0.000638344,5.32958,0.000638752,34.704,-2.27436e-05 ,3,0,6.64393,2,16,51605,-5.46671,0.000686786,63.4322,0.000728554,34.704,2.27436e-05,1,0.0015,0.0015,20.4124,-20.4124,0
-1.86593e+06,1.4,-129.036,6.57145e-06,-128.527,6.54002e-06,-119.173,6.10644e-06,-119.313,6.10992e-06,28.5532,-3.16666e-08 ,3,0,6.22779,2,0,46861,129.036,6.57145e-06,185.634,6.60335e-06,28.5532,3.16666e-08,1,0.0015,0.0015,-138.034,138.034,0
-1.86593e+06,1.4,-65.4002,1.22761e-05,-64.9428,1.22164e-05,-60.1261,1.14104e-05,-60.2111,1.1417e-05,28.854,-7.43309e-08 ,3,0,5.14129,2,1,50373,65.4002,1.22761e-05,122.651,1.23651e-05,28.854,7.43309e-08,1,0.0015,0.0015,-63.2256,63.2256,0
-2.03555e+06,1.4,4.95898,0.000688612,5.42889,0.000684911,4.89652,0.000640058,4.83931,0.000640463,32.0346,-2.10397e-05 ,3,0,4.87358,2,16,51605,-4.95898,0.000688612,58.6403,0.00072699,32.0346,2.10397e-05,1,0.0015,0.0015,18.7425,-18.7425,0
-1.6963e+06,1.4,-129.375,6.5747e-06,-128.905,6.5433e-06,-119.511,6.10948e-06,-119.646,6.11296e-06,25.958,-2.87996e-08 ,3,0,4.42219,2,0,46861,129.375,6.57467e-06,180.821,6.60086e-06,25.958,2.87996e-08,1,0.0015,0.0015,-139.584,139.584,0
-1.6963e+06,1.4,-65.802,1.22836e-05,-65.3838,1.22239e-05,-60.5224,1.14174e-05,-60.6027,1.1424e-05,26.2314,-6.76076e-08 ,3,0,5.5452,2,1,50373,65.802,1.22836e-05,117.847,1.23592e-05,26.2314,6.76076e-08,1,0.0015,0.0015,-64.8202,64.8202,0
-1.52667e+06,1.4,-129.714,6.57792e-06,-129.283,6.54655e-06,-119.848,6.11251e-06,-119.979,6.11598e-06,23.3628,-2.59303e-08 ,3,0,5.19212,2,0,46861,129.714,6.57792e-06,176.009,6.5984e-06,23.3628,2.59303e-08,1,0.0015,0.0015,-141.134,141.134,0
-1.86593e+06,1.4,4.45121,0.000690441,4.88197,0.000686757,4.40147,0.000641772,4.34901,0.000642176,29.3652,-1.93282e-05 ,3,0,5.7298,2,16,51605,-4.45121,0.00069044,53.8484,0.000725413,29.3652,1.93282e-05,1,0.0015,0.0015,17.0726,-17.0726,0
-1.35704e+06,1.4,-130.053,6.58117e-06,-129.662,6.54982e-06,-120.186,6.11555e-06,-120.313,6.11902e-06,20.7674,-2.30586e-08 ,3,0,7.47264,2,0,46861,130.053,6.58115e-06,171.197,6.59593e-06,20.7674,2.30586e-08,1,0.0015,0.0015,-142.685,142.685,0
