current density,magnetic field,fx,fy,fxv2,fyv2,fx_safe,fy_safe,fxv2_safe,fyv2_safe,flaplacex,flaplacey,refinment,is_saturated,elapse_time_total,shapefunction_degree,size multiplicator ,number dof, fx_r,fy_r,fx_safe_r,fy_safe_r,flaplacex_r,flaplacey_r,is alternative current,size,size2,integral_force,integral_force2,is_periodic
339259,1.5,-1.21577,9.0053e-05,-1.29386,0.000102705,-1.17475,8.88117e-05,-1.1656,8.73742e-05,-5.31889,0.000832361 ,3,0,1.93141,2,1,19865,-1.21577,9.0053e-05,-1.29386,0.000102705,-5.31889,0.000832361,0,0.0015,0.0015,-3.58963,-3.58963,1
2.37481e+06,1.4,-4.05869,-0.00322944,-4.60779,-0.0022994,-4.03641,-0.0029415,-3.97687,-0.00303474,-33.9808,0.0554362 ,3,0,1.65409,2,0,16161,-4.05869,-0.00322944,-4.60779,-0.0022994,-33.9808,0.0554362,0,0.0015,0.0015,-23.4523,-23.4523,1
169630,1.5,-0.607884,2.25132e-05,-0.646928,2.56762e-05,-0.587377,2.22029e-05,-0.582801,2.18435e-05,-2.65944,0.00020809 ,3,0,1.41998,2,1,19865,-0.607884,2.25133e-05,-0.646928,2.56762e-05,-2.65944,0.00020809,0,0.0015,0.0015,-1.79482,-1.79482,1
848148,1.5,-3.64641,0.000297935,-3.84039,0.000314349,-3.5132,0.000287372,-3.48923,0.000285344,-14.0505,0.00118535 ,3,0,2.84442,2,16,21605,-3.64641,0.000297935,-3.84039,0.000314349,-14.0505,0.00118535,0,0.0015,0.0015,-8.97477,-8.97477,1
2.20518e+06,1.4,-3.76877,-0.00278459,-4.27865,-0.00198267,-3.74808,-0.00253632,-3.6928,-0.00261671,-31.5536,0.0477996 ,3,0,1.69147,2,0,16161,-3.76877,-0.00278459,-4.27865,-0.00198267,-31.5536,0.0477996,0,0.0015,0.0015,-21.7772,-21.7772,1
0,1.5,8.03387e-13,-1.91941e-12,-1.52824e-11,-1.91078e-12,4.16585e-13,-2.5056e-12,-1.46365e-11,-2.51829e-12,0,0 ,3,0,1.66929,2,1,19865,-7.89054e-12,-9.12485e-13,1.38267e-12,-9.29874e-13,0,0,0,0.0015,0.0015,2.04636e-12,2.16005e-12,1
2.03555e+06,1.4,-3.47886,-0.00237269,-3.94952,-0.00168939,-3.45976,-0.00216114,-3.40873,-0.00222965,-29.1264,0.0407287 ,3,0,1.38228,2,0,16161,-3.47886,-0.00237269,-3.94952,-0.00168939,-29.1264,0.0407287,0,0.0015,0.0015,-20.102,-20.102,1
678518,1.5,-2.91713,0.000190679,-3.07231,0.000201184,-2.81056,0.000183918,-2.79138,0.00018262,-11.2404,0.000758625 ,3,0,2.13098,2,16,21605,-2.91713,0.000190679,-3.07231,0.000201184,-11.2404,0.000758625,0,0.0015,0.0015,-7.17982,-7.17982,1
1.86593e+06,1.4,-3.18895,-0.00199374,-3.62038,-0.00141958,-3.17144,-0.00181598,-3.12466,-0.00187354,-26.6992,0.0342234 ,3,0,1.55993,2,0,16161,-3.18895,-0.00199374,-3.62038,-0.00141958,-26.6992,0.0342234,0,0.0015,0.0015,-18.4268,-18.4268,1
2.54444e+06,1.4,-5.60954,0.00118869,-6.19929,0.00195918,-5.51628,0.00136134,-5.44855,0.0012757,-37.7036,0.0477299 ,3,0,2.24862,2,1,19865,-5.60954,0.00118869,-6.19929,0.00195918,-37.7036,0.0477299,0,0.0015,0.0015,-25.1275,-25.1275,1
508889,1.5,-2.18785,0.000107257,-2.30423,0.000113166,-2.10792,0.000103454,-2.09354,0.000102724,-8.4303,0.000426726 ,3,0,2.49658,2,16,21605,-2.18785,0.000107257,-2.30423,0.000113166,-8.4303,0.000426726,0,0.0015,0.0015,-5.38486,-5.38486,1
1.6963e+06,1.4,-2.89904,-0.00164773,-3.29125,-0.00117322,-2.88312,-0.00150082,-2.84059,-0.00154839,-24.272,0.0282838 ,3,0,1.52683,2,0,16161,-2.89904,-0.00164773,-3.29125,-0.00117322,-24.272,0.0282838,0,0.0015,0.0015,-16.7517,-16.7517,1
2.37481e+06,1.4,-5.23557,0.00103547,-5.786,0.00170665,-5.14852,0.00118586,-5.08531,0.00111126,-35.19,0.0415781 ,3,0,2.30789,2,1,19865,-5.23557,0.00103547,-5.786,0.00170665,-35.19,0.0415781,0,0.0015,0.0015,-23.4524,-23.4524,1
1.52667e+06,1.4,-2.60913,-0.00133467,-2.96212,-0.000950314,-2.5948,-0.00121567,-2.55653,-0.00125421,-21.8448,0.0229099 ,3,0,1.32452,2,0,16161,-2.60913,-0.00133467,-2.96212,-0.000950314,-21.8448,0.0229099,0,0.0015,0.0015,-15.0765,-15.0765,1
339259,1.5,-1.45856,4.76697e-05,-1.53616,5.02959e-05,-1.40528,4.59795e-05,-1.39569,4.56551e-05,-5.6202,0.000189656 ,3,0,2.39866,2,16,21605,-1.45856,4.76697e-05,-1.53616,5.02959e-05,-5.6202,0.000189656,0,0.0015,0.0015,-3.58991,-3.58991,1
1.35704e+06,1.4,-2.31922,-0.00105456,-2.63299,-0.000750871,-2.30649,-0.000960539,-2.27247,-0.000990984,-19.4176,0.0181016 ,3,0,1.34584,2,0,16161,-2.31922,-0.00105456,-2.63299,-0.000750871,-19.4176,0.0181016,0,0.0015,0.0015,-13.4013,-13.4013,1
2.20518e+06,1.4,-4.8616,0.000892814,-5.37271,0.00147154,-4.78077,0.00102249,-4.72207,0.000958168,-32.6765,0.0358505 ,3,0,2.34841,2,1,19865,-4.8616,0.000892814,-5.37271,0.00147154,-32.6765,0.0358505,0,0.0015,0.0015,-21.7772,-21.7772,1
1.18741e+06,1.4,-2.02931,-0.000807401,-2.30387,-0.00057489,-2.01817,-0.000735417,-1.9884,-0.000758727,-16.9904,0.0138591 ,3,0,1.9287,2,0,16161,-2.02931,-0.000807401,-2.30387,-0.00057489,-16.9904,0.0138591,0,0.0015,0.0015,-11.7262,-11.7262,1
169630,1.5,-0.729282,1.19174e-05,-0.768078,1.2574e-05,-0.70264,1.14949e-05,-0.697846,1.14138e-05,-2.8101,4.7414e-05 ,3,0,3.06629,2,16,21605,-0.729282,1.19174e-05,-0.768078,1.2574e-05,-2.8101,4.7414e-05,0,0.0015,0.0015,-1.79495,-1.79495,1
1.01778e+06,1.4,-1.73941,-0.000593195,-1.97474,-0.000422371,-1.72986,-0.000540309,-1.70434,-0.000557435,-14.5632,0.0101822 ,3,0,2.6124,2,0,16161,-1.73941,-0.000593195,-1.97474,-0.000422371,-14.5632,0.0101822,0,0.0015,0.0015,-10.051,-10.051,1
2.03555e+06,1.4,-4.48762,0.000760733,-4.95942,0.00125385,-4.41301,0.000871229,-4.35883,0.000816418,-30.1629,0.0305472 ,3,0,4.00755,2,1,19865,-4.48762,0.000760733,-4.95942,0.00125385,-30.1629,0.0305472,0,0.0015,0.0015,-20.102,-20.102,1
0,1.5,-2.62813e-12,2.82914e-12,1.32935e-11,2.89489e-12,-1.16824e-12,2.37472e-12,1.53102e-11,2.3692e-12,0,0 ,3,0,3.57974,2,16,21605,-1.42078e-12,1.96114e-11,-9.52083e-12,1.95326e-11,0,0,0,0.0015,0.0015,4.718e-12,4.88853e-12,1
848148,1.4,-1.44951,-0.000411943,-1.64562,-0.000293315,-1.44155,-0.000375216,-1.42029,-0.000387109,-12.136,0.00707096 ,3,0,1.8734,2,0,16161,-1.44951,-0.000411943,-1.64562,-0.000293315,-12.136,0.00707096,0,0.0015,0.0015,-8.37583,-8.37583,1
1.86593e+06,1.4,-4.11365,0.000639221,-4.54613,0.00105357,-4.04526,0.000732068,-3.99559,0.000686012,-27.6493,0.0256681 ,3,0,2.36893,2,1,19865,-4.11365,0.00063922,-4.54613,0.00105357,-27.6493,0.0256681,0,0.0015,0.0015,-18.4268,-18.4268,1
