current density,magnetic field,fx,fy,fxv2,fyv2,fx_safe,fy_safe,fxv2_safe,fyv2_safe,flaplacex,flaplacey,refinment,is_saturated,elapse_time_total,shapefunction_degree,size multiplicator ,number dof, fx_r,fy_r,fx_safe_r,fy_safe_r,flaplacex_r,flaplacey_r,is alternative current,size,size2,integral_force,integral_force2,is_periodic,integral_force,integral_force2,diff,diff2,diff inverted,diff inverted 2
-1187410,0.2,-67.4762,0.000119665,-67.3615,0.00011953,-64.0679,0.000112711,-64.0794,0.000112724,3.30333,-0.00000341701,3,0,7.1066,2,16,51605,67.4762,0.000119665,73.9681,0.000126364,3.30333,0.00000341701,1,0.0015,0.0015,1.59538,-1.59538,0,-1.73849,1.73849,3.33387,-3.33387,-0.14311,0.14311
-1187410,0.3,-63.0076,0.00000103421,-62.8441,0.00000103334,-59.2615,0.000000963008,-59.2781,0.00000096309,4.63822,-0.00000000792118,3,0,4.99397,2,0,46861,63.0076,0.00000103421,72.1205,0.00000104918,4.63822,0.00000000792118,1,0.0015,0.0015,-14.4788,14.4788,0,-18.9608,18.9608,4.482,-4.482,-33.4396,33.4396
-1187410,0.3,-54.4078,0.00000202073,-54.2457,0.00000201889,-51.302,0.00000188344,-51.318,0.00000188361,4.73001,-0.0000000189536,3,0,4.69192,2,1,50373,54.4078,0.00000202073,63.7057,0.0000020568,4.73001,0.0000000189536,1,0.0015,0.0015,-6.67441,6.67441,0,-11.3381,11.3381,4.66369,-4.66369,-18.01251,18.01251
-1187410,0.3,-50.2023,0.00000354376,-50.0407,0.00000354034,-47.4228,0.00000330486,-47.4387,0.00000330518,4.78182,-0.000000039265,3,0,4.43522,2,2,50373,50.2023,0.00000354376,59.6043,0.00000361887,4.78182,0.000000039265,1,0.0015,0.0015,-2.96167,2.96167,0,-7.73116,7.73116,4.76949,-4.76949,-10.69283,10.69283
-1187410,0.3,-46.5838,0.00000878987,-46.4223,0.0000087805,-44.0898,0.00000820347,-44.1057,0.00000820435,4.83469,-0.00000012664,3,0,5.01107,2,4,48445,46.5838,0.00000878987,56.0917,0.00000903378,4.83469,0.00000012664,1,0.0015,0.0015,0.128928,-0.128928,0,-4.74992,4.74992,4.878848,-4.878848,-4.620992,4.620992
-1187410,0.3,-44.5351,0.0000322371,-44.3735,0.0000321969,-42.2025,0.0000301202,-42.2184,0.000030124,4.87339,-0.000000670736,3,0,7.09611,2,8,49589,44.5351,0.0000322371,54.1202,0.0000335384,4.87339,0.000000670736,1,0.0015,0.0015,1.78298,-1.78298,0,-3.17642,3.17642,4.9594,-4.9594,-1.39344,1.39344
-1187410,0.3,-43.7635,0.000153156,-43.6017,0.000152914,-41.49,0.000143378,-41.5059,0.000143401,4.89368,-0.00000503917,3,0,6.91428,2,16,51605,43.7635,0.000153156,53.3891,0.000162993,4.89368,0.00000503917,1,0.0015,0.0015,2.34827,-2.34827,0,-2.65315,2.65315,5.00142,-5.00142,-0.30488,0.30488
-1187410,0.4,-60.4024,0.00000162058,-60.188,0.00000161863,-56.4354,0.00000150794,-56.4589,0.00000150812,6.10519,-0.0000000101478,3,0,4.41904,2,0,46861,60.4024,0.00000162058,72.3984,0.00000163892,6.10519,0.0000000101478,1,0.0015,0.0015,-25.0933,25.0933,0,-31.0845,31.0845,5.9912,-5.9912,-56.1778,56.1778
-1187410,0.4,-47.1324,0.00000313048,-46.9259,0.00000312651,-44.1598,0.00000291517,-44.181,0.00000291554,6.21957,-0.0000000242342,3,0,10.7151,2,1,50373,47.1324,0.00000313048,59.365,0.00000317498,6.21957,0.0000000242342,1,0.0015,0.0015,-11.9589,11.9589,0,-18.1894,18.1894,6.2305,-6.2305,-30.1483,30.1483
-1187410,0.4,-40.7308,0.0000054338,-40.5277,0.00000542661,-38.2624,0.0000050621,-38.2828,0.00000506277,6.28387,-0.000000050155,3,0,6.68419,2,2,50373,40.7308,0.0000054338,53.0955,0.00000552692,6.28387,0.000000050155,1,0.0015,0.0015,-5.74618,5.74618,0,-12.1149,12.1149,6.36872,-6.36872,-17.86108,17.86108
-1187410,0.4,-35.3114,0.0000132265,-35.1109,0.0000132077,-33.281,0.0000123272,-33.301,0.000012329,6.34927,-0.000000161665,3,0,7.42266,2,4,48445,35.3114,0.0000132265,47.8095,0.0000135311,6.34927,0.000000161665,1,0.0015,0.0015,-0.596128,0.596128,0,-7.10709,7.10709,6.510962,-6.510962,-7.703218,7.703218
-1187410,0.4,-32.3291,0.0000468408,-32.1297,0.0000467664,-30.5427,0.0000436809,-30.5624,0.0000436879,6.39698,-0.000000856919,3,0,4.94848,2,8,49589,32.3291,0.0000468408,44.9237,0.0000484803,6.39698,0.000000856919,1,0.0015,0.0015,2.14808,-2.14808,0,-4.46723,4.46723,6.61531,-6.61531,-2.31915,2.31915
-1187410,0.4,-31.2598,0.000208015,-31.0606,0.000207615,-29.5599,0.000194174,-29.5797,0.000194213,6.42189,-0.00000646249,3,0,7.99041,2,16,51605,31.2598,0.000208015,43.9044,0.00022054,6.42189,0.00000646249,1,0.0015,0.0015,3.08144,-3.08144,0,-3.58815,3.58815,6.66959,-6.66959,-0.50671,0.50671
-1187410,0.5,-63.8843,0.00000226151,-63.6217,0.00000225786,-59.3767,0.00000210392,-59.4085,0.00000210427,7.51775,-0.0000000120895,3,0,4.67009,2,0,46861,63.8843,0.00000226151,78.6572,0.00000228204,7.51775,0.0000000120895,1,0.0015,0.0015,-37.3059,37.3059,0,-44.818,44.818,7.5121,-7.5121,-82.1239,82.1239
-1187410,0.5,-45.2298,0.00000433849,-44.985,0.0000043312,-42.1239,0.00000403891,-42.1504,0.00000403961,7.65036,-0.0000000288072,3,0,6.98548,2,1,50373,45.2298,0.00000433849,60.2857,0.00000438881,7.65036,0.0000000288072,1,0.0015,0.0015,-18.0466,18.0466,0,-25.8525,25.8525,7.8059,-7.8059,-43.8991,43.8991
-1187410,0.5,-36.3133,0.00000748985,-36.0763,0.00000747686,-33.9129,0.00000697491,-33.9375,0.00000697614,7.72462,-0.0000000595471,3,0,8.2773,2,2,50373,36.3133,0.00000748984,51.5255,0.00000759594,7.72462,0.0000000595471,1,0.0015,0.0015,-8.98939,8.98939,0,-16.9639,16.9639,7.97451,-7.97451,-25.95329,25.95329
-1187410,0.5,-28.835,0.00001807,-28.604,0.000018037,-27.0434,0.0000168329,-27.0668,0.000016836,7.79992,-0.000000191743,3,0,4.52445,2,4,48445,28.835,0.00001807,44.2039,0.0000184205,7.79992,0.000000191743,1,0.0015,0.0015,-1.51165,1.51165,0,-9.65863,9.65863,8.14698,-8.14698,-11.17028,11.17028
-1187410,0.5,-24.7787,0.0000630219,-24.5507,0.0000628975,-23.3231,0.0000587259,-23.346,0.0000587377,7.85469,-0.00000101631,3,0,6.6859,2,8,49589,24.7787,0.0000630219,40.26,0.0000649301,7.85469,0.00000101631,1,0.0015,0.0015,2.45758,-2.45758,0,-5.81545,5.81545,8.27303,-8.27303,-3.35787,3.35787
-1187410,0.5,-23.3585,0.000271542,-23.1314,0.000270924,-22.0206,0.000253156,-22.0434,0.000253216,7.88322,-0.00000767927,3,0,5.23609,2,16,51605,23.3585,0.000271542,38.8978,0.000286282,7.88322,0.00000767927,1,0.0015,0.0015,3.80278,-3.80278,0,-4.53567,4.53567,8.33845,-8.33845,-0.73289,0.73289
-1187410,0.6,-70.3114,0.00000290912,-70.0051,0.00000290318,-65.1259,0.00000270621,-65.1673,0.0000027068,8.87502,-0.0000000137525,3,0,6.12511,2,0,46861,70.3114,0.00000290912,87.7551,0.00000293069,8.87502,0.0000000137525,1,0.0015,0.0015,-50.4037,50.4037,0,-59.4492,59.4492,9.0455,-9.0455,-109.8529,109.8529
-1187410,0.6,-45.9501,0.00000555192,-45.6734,0.0000055402,-42.5947,0.00000516783,-42.6265,0.00000516896,9.02203,-0.0000000326964,3,0,5.5409,2,1,50373,45.9501,0.00000555192,63.7175,0.0000056056,9.02203,0.0000000326964,1,0.0015,0.0015,-24.5507,24.5507,0,-33.9412,33.9412,9.3905,-9.3905,-58.4919,58.4919
-1187410,0.6,-34.3904,0.00000954976,-34.1267,0.0000095291,-31.9488,0.00000889153,-31.9773,0.00000889351,9.10405,-0.0000000675017,3,0,6.63883,2,2,50373,34.3904,0.00000954976,52.3348,0.0000096641,9.10405,0.0000000675017,1,0.0015,0.0015,-12.4615,12.4615,0,-22.0484,22.0484,9.5869,-9.5869,-34.5099,34.5099
-1187410,0.6,-24.7576,0.0000229186,-24.5039,0.0000228671,-23.1001,0.000021344,-23.1265,0.0000213489,9.187,-0.000000217108,3,0,4.91916,2,4,48445,24.7576,0.0000229186,42.8779,0.0000233013,9.187,0.000000217108,1,0.0015,0.0015,-2.51839,2.51839,0,-12.3053,12.3053,9.78691,-9.78691,-14.82369,14.82369
-1187410,0.6,-19.5784,0.000079296,-19.3296,0.0000791069,-18.3508,0.0000738624,-18.3763,0.0000738806,9.2472,-0.0000011503,3,0,4.67096,2,8,49589,19.5784,0.000079296,37.824,0.0000814075,9.2472,0.0000011503,1,0.0015,0.0015,2.74135,-2.74135,0,-7.19121,7.19121,9.93256,-9.93256,-4.44986,4.44986
-1187410,0.6,-17.7889,0.000336563,-17.5415,0.000335669,-16.7104,0.000313577,-16.7358,0.000313663,9.27849,-0.00000870075,3,0,4.63099,2,16,51605,17.7889,0.000336563,36.0985,0.000353071,9.27849,0.00000870075,1,0.0015,0.0015,4.51878,-4.51878,0,-5.48917,5.48917,10.00795,-10.00795,-0.97039,0.97039
-1187410,0.7,-78.1147,0.0000035326,-77.7716,0.00000352389,-72.2079,0.00000328602,-72.26,0.00000328689,10.1791,-0.0000000151588,3,0,7.74272,2,0,46861,78.1147,0.00000353259,98.1299,0.0000035542,10.1791,0.0000000151588,1,0.0015,0.0015,-63.8176,63.8176,0,-74.4094,74.4094,10.5918,-10.5918,-138.227,138.227
-1187410,0.7,-47.9954,0.00000671317,-47.6941,0.00000669614,-44.3462,0.00000624801,-44.3835,0.00000624968,10.3374,-0.0000000359628,3,0,4.79777,2,1,50373,47.9954,0.00000671316,68.3689,0.00000676807,10.3374,0.0000000359628,1,0.0015,0.0015,-31.1708,31.1708,0,-42.1547,42.1547,10.9839,-10.9839,-73.3255,73.3255
-1187410,0.7,-33.7914,0.0000115152,-33.5077,0.0000114854,-31.2607,0.0000107199,-31.2929,0.0000107228,10.4254,-0.0000000741557,3,0,8.29543,2,2,50373,33.7914,0.0000115152,54.3585,0.0000116337,10.4254,0.0000000741557,1,0.0015,0.0015,-15.9865,15.9865,0,-27.1921,27.1921,11.2056,-11.2056,-43.1786,43.1786
-1187410,0.7,-22.0138,0.0000275355,-21.7438,0.000027462,-20.438,0.0000256386,-20.4669,0.0000256458,10.5142,-0.000000238236,3,0,6.58725,2,4,48445,22.0138,0.0000275355,42.7722,0.0000279384,10.5142,0.000000238236,1,0.0015,0.0015,-3.54136,3.54136,0,-14.972,14.972,11.43064,-11.43064,-18.51336,18.51336
-1187410,0.7,-15.7197,0.0000948122,-15.4564,0.0000945473,-14.6645,0.0000882923,-14.6922,0.0000883181,10.5785,-0.00000126157,3,0,6.49709,2,8,49589,15.7197,0.0000948122,36.6134,0.0000970704,10.5785,0.00000126157,1,0.0015,0.0015,3.02174,-3.02174,0,-8.57206,8.57206,11.5938,-11.5938,-5.55032,5.55032
-1187410,0.7,-13.5626,0.000399085,-13.3014,0.000397873,-12.6872,0.000371683,-12.7145,0.000371802,10.6119,-0.00000954799,3,0,10.1187,2,16,51605,13.5626,0.000399085,34.5251,0.000416969,10.6119,0.00000954799,1,0.0015,0.0015,5.23431,-5.23431,0,-6.44378,6.44378,11.67809,-11.67809,-1.20947,1.20947
-1187410,0.8,-86.4263,0.0000041146,-86.0552,0.00000410279,-79.8071,0.00000382709,-79.8704,0.00000382828,11.4339,-0.0000000163376,3,0,4.53894,2,0,46861,86.4263,0.00000411459,108.923,0.00000413546,11.4339,0.0000000163376,1,0.0015,0.0015,-77.1271,77.1271,0,-89.2774,89.2774,12.1503,-12.1503,-166.4045,166.4045
-1187410,0.8,-50.6772,0.00000779116,-50.3584,0.00000776823,-46.7276,0.00000725034,-46.7701,0.00000725263,11.6008,-0.0000000386829,3,0,7.26285,2,1,50373,50.6772,0.00000779116,73.5601,0.0000078456,11.6008,0.0000000386829,1,0.0015,0.0015,-37.6908,37.6908,0,-50.2765,50.2765,12.5857,-12.5857,-87.9673,87.9673
-1187410,0.8,-33.9077,0.0000133346,-33.6106,0.0000132947,-31.2714,0.0000124116,-31.3069,0.0000124156,11.6934,-0.0000000796754,3,0,4.59903,2,2,50373,33.9077,0.0000133346,56.9975,0.000013454,11.6934,0.0000000796754,1,0.0015,0.0015,-19.4394,19.4394,0,-32.2699,32.2699,12.8305,-12.8305,-51.7093,51.7093
-1187410,0.8,-20.0595,0.0000317993,-19.7788,0.0000317016,-18.5387,0.0000296031,-18.5698,0.0000296127,11.7867,-0.000000255693,3,0,7.45234,2,4,48445,20.0595,0.0000317993,43.3522,0.000032213,11.7867,0.000000255693,1,0.0015,0.0015,-4.52818,4.52818,0,-17.606,17.606,13.07782,-13.07782,-22.13418,22.13418
-1187410,0.8,-12.6922,0.000109142,-12.4195,0.000108794,-11.7772,0.000101613,-11.8065,0.000101648,11.8541,-0.00000135325,3,0,5.34027,2,8,49589,12.6922,0.000109142,36.1277,0.000111501,11.8541,0.00000135325,1,0.0015,0.0015,3.31417,-3.31417,0,-9.94242,9.94242,13.25659,-13.25659,-6.62825,6.62825
-1187410,0.8,-10.1812,0.000457097,-9.91103,0.00045554,-9.47447,0.000425584,-9.50333,0.000425738,11.8891,-0.0000102451,3,0,6.23565,2,16,51605,10.1812,0.000457097,33.6892,0.00047603,11.8891,0.0000102451,1,0.0015,0.0015,5.95267,-5.95267,0,-7.39612,7.39612,13.34879,-13.34879,-1.44345,1.44345
-1187410,0.9,-94.7514,0.00000464713,-94.3619,0.00000463202,-87.4568,0.00000432195,-87.5312,0.0000043235,12.6437,-0.0000000173197,3,0,4.44129,2,0,46861,94.7514,0.00000464711,119.649,0.00000466664,12.6437,0.0000000173197,1,0.0015,0.0015,-90.0401,90.0401,0,-103.76,103.76,13.7199,-13.7199,-193.8001,193.8001
-1187410,0.9,-53.6099,0.00000877263,-53.2808,0.00000874347,-49.3731,0.00000816242,-49.4206,0.00000816537,12.8175,-0.0000000409346,3,0,5.40277,2,1,50373,53.6099,0.00000877263,78.9158,0.00000882534,12.8175,0.0000000409346,1,0.0015,0.0015,-43.9651,43.9651,0,-58.1604,58.1604,14.1953,-14.1953,-102.1255,102.1255
-1187410,0.9,-34.4007,0.0000149868,-34.0959,0.0000149362,-31.6581,0.0000139469,-31.6966,0.000013952,12.9136,-0.0000000842276,3,0,6.59535,2,2,50373,34.4007,0.0000149868,59.9231,0.0000151046,12.9136,0.0000000842276,1,0.0015,0.0015,-22.7378,22.7378,0,-37.1986,37.1986,14.4608,-14.4608,-59.9364,59.9364
-1187410,0.9,-18.5916,0.0000356629,-18.3047,0.0000355398,-17.1129,0.000033193,-17.1458,0.0000332053,13.0103,-0.000000270035,3,0,6.04238,2,4,48445,18.5916,0.0000356629,44.3252,0.0000360798,13.0103,0.000000270035,1,0.0015,0.0015,-5.44476,5.44476,0,-20.1728,20.1728,14.72804,-14.72804,-25.61756,25.61756
-1187410,0.9,-10.2111,0.00012212,-9.93288,0.000121686,-9.41616,0.00011367,-9.44683,0.000113714,13.08,-0.00000142836,3,0,7.25118,2,8,49589,10.2111,0.00012212,36.093,0.000124542,13.08,0.00000142836,1,0.0015,0.0015,3.62857,-3.62857,0,-11.2922,11.2922,14.92077,-14.92077,-7.66363,7.66363
-1187410,0.9,-7.36624,0.000509783,-7.09069,0.000507867,-6.80556,0.000474508,-6.83565,0.000474702,13.1162,-0.0000108157,3,0,6.14158,2,16,51605,7.36624,0.000509783,33.323,0.000529498,13.1162,0.0000108157,1,0.0015,0.0015,6.67599,-6.67599,0,-8.34401,8.34401,15.02,-15.02,-1.66802,1.66802
-1187410,1,-102.811,0.00000512807,-102.413,0.00000510959,-94.8917,0.0000047686,-94.9771,0.00000477052,13.8133,-0.000000018134,3,0,7.71051,2,0,46861,102.811,0.00000512807,130.039,0.00000514586,13.8133,0.000000018134,1,0.0015,0.0015,-102.366,102.366,0,-117.667,117.667,15.301,-15.301,-220.033,220.033
-1187410,1,-56.5747,0.00000965519,-56.2417,0.00000961967,-52.0731,0.00000898199,-52.1253,0.00000898564,13.9924,-0.0000000427903,3,0,9.16967,2,1,50373,56.5747,0.0000096552,84.2265,0.00000970526,13.9924,0.0000000427903,1,0.0015,0.0015,-49.9023,49.9023,0,-65.7143,65.7143,15.812,-15.812,-115.6166,115.6166
-1187410,1,-35.0747,0.0000164691,-34.767,0.0000164076,-32.2334,0.0000153233,-32.2745,0.0000153296,14.0912,-0.0000000879658,3,0,6.90668,2,2,50373,35.0747,0.0000164691,62.9494,0.0000165835,14.0912,0.0000000879658,1,0.0015,0.0015,-25.8308,25.8308,0,-41.9268,41.9268,16.096,-16.096,-67.7576,67.7576
-1187410,1,-17.4315,0.0000391222,-17.142,0.0000389733,-15.9891,0.0000364046,-16.0234,0.0000364198,14.1905,-0.000000281768,3,0,5.98314,2,4,48445,17.4315,0.0000391222,45.5229,0.0000395369,14.1905,0.000000281768,1,0.0015,0.0015,-6.27055,6.27055,0,-22.6517,22.6517,16.38115,-16.38115,-28.92225,28.92225
-1187410,1,-8.10588,0.000133733,-7.82499,0.00013321,-7.41773,0.000124449,-7.44948,0.000124502,14.262,-0.00000148964,3,0,8.98734,2,8,49589,8.10588,0.000133733,36.3491,0.00013619,14.262,0.00000148964,1,0.0015,0.0015,3.97081,-3.97081,0,-12.6154,12.6154,16.58621,-16.58621,-8.64459,8.64459
-1187410,1,-4.94972,0.000557007,-4.67151,0.000554729,-4.51937,0.000518329,-4.55045,0.000518562,14.2991,-0.0000112808,3,0,5.21183,2,16,51605,4.94972,0.000557007,33.2696,0.000577291,14.2991,0.0000112808,1,0.0015,0.0015,7.4055,-7.4055,0,-9.28615,9.28615,16.69165,-16.69165,-1.88065,1.88065
-1187410,1.1,-110.455,0.00000555878,-110.058,0.00000553693,-101.967,0.00000516831,-102.063,0.00000517063,14.9471,-0.0000000188067,3,0,5.35446,2,0,46861,110.455,0.00000555878,139.952,0.00000557455,14.9471,0.0000000188067,1,0.0015,0.0015,-113.99,113.99,0,-130.882,130.882,16.892,-16.892,-244.872,244.872
-1187410,1.1,-59.4482,0.0000104425,-59.117,0.0000104007,-54.7084,0.00000971254,-54.7648,0.00000971691,15.1303,-0.0000000443139,3,0,6.22796,2,1,50373,59.4482,0.0000104425,89.3775,0.0000104893,15.1303,0.0000000443139,1,0.0015,0.0015,-55.4505,55.4505,0,-72.8855,72.8855,17.435,-17.435,-128.336,128.336
-1187410,1.1,-35.8149,0.0000177887,-35.5084,0.0000177166,-32.8861,0.0000165476,-32.9295,0.0000165551,15.2312,-0.0000000910239,3,0,7.15064,2,2,50373,35.8149,0.0000177888,65.9708,0.0000178986,15.2312,0.0000000910239,1,0.0015,0.0015,-28.6903,28.6903,0,-46.4259,46.4259,17.7356,-17.7356,-75.1162,75.1162
-1187410,1.1,-16.4693,0.0000421965,-16.18,0.0000420223,-15.0612,0.0000392563,-15.0968,0.0000392744,15.3325,-0.000000291331,3,0,4.84568,2,4,48445,16.4693,0.0000421965,46.845,0.0000426049,15.3325,0.000000291331,1,0.0015,0.0015,-6.99464,6.99464,0,-25.0313,25.0313,18.03666,-18.03666,-32.02594,32.02594
-1187410,1.1,-6.26856,0.000144045,-5.98722,0.000143437,-5.67815,0.000134013,-5.71078,0.000134076,15.4054,-0.00000153946,3,0,5.28745,2,8,49589,6.26856,0.000144045,36.798,0.000146516,15.4054,0.00000153946,1,0.0015,0.0015,4.34394,-4.34394,0,-13.9088,13.9088,18.25274,-18.25274,-9.56486,9.56486
-1187410,1.1,-2.82444,0.000598995,-2.54551,0.000596362,-2.51287,0.000557255,-2.54474,0.000557529,15.4431,-0.0000116585,3,0,7.16825,2,16,51605,2.82444,0.000598995,33.4317,0.000619678,15.4431,0.0000116585,1,0.0015,0.0015,8.14184,-8.14184,0,-10.2219,10.2219,18.36374,-18.36374,-2.08006,2.08006
-1187410,1.2,-117.612,0.0000059424,-117.223,0.00000591726,-108.612,0.00000552404,-108.717,0.00000552674,16.049,-0.0000000193604,3,0,4.99682,2,0,46861,117.612,0.00000594239,149.321,0.00000595598,16.049,0.0000000193604,1,0.0015,0.0015,-124.854,124.854,0,-143.345,143.345,18.491,-18.491,-268.199,268.199
-1187410,1.2,-62.1635,0.0000111414,-61.8389,0.0000110934,-57.2128,0.0000103604,-57.2729,0.0000103655,16.2355,-0.0000000455601,3,0,5.85084,2,1,50373,62.1635,0.0000111414,94.3099,0.0000111846,16.2355,0.0000000455601,1,0.0015,0.0015,-60.5853,60.5853,0,-79.6489,79.6489,19.0636,-19.0636,-140.2342,140.2342
-1187410,1.2,-36.5537,0.0000189581,-36.2518,0.0000188755,-33.5501,0.0000176314,-33.5956,0.0000176402,16.3381,-0.0000000935159,3,0,4.48616,2,2,50373,36.5537,0.0000189581,68.928,0.0000190625,16.3381,0.0000000935159,1,0.0015,0.0015,-31.3042,31.3042,0,-50.6833,50.6833,19.3791,-19.3791,-81.9875,81.9875
-1187410,1.2,-15.6354,0.0000449162,-15.3487,0.0000447174,-14.262,0.0000417766,-14.2986,0.0000417975,16.4409,-0.000000299092,3,0,4.90372,2,4,48445,15.6354,0.0000449162,48.2305,0.0000453156,16.4409,0.000000299092,1,0.0015,0.0015,-7.61261,7.61261,0,-27.3069,27.3069,19.69429,-19.69429,-34.91951,34.91951
-1187410,1.2,-4.62801,0.000153162,-4.34782,0.00015247,-4.12882,0.000142459,-4.16216,0.000142532,16.5149,-0.00000157978,3,0,7.59975,2,8,49589,4.62801,0.000153162,37.3776,0.00015563,16.5149,0.00000157978,1,0.0015,0.0015,4.74908,-4.74908,0,-15.1711,15.1711,19.92018,-19.92018,-10.42202,10.42202
-1187410,1.2,-0.918652,0.000636142,-0.640414,0.000633166,-0.717044,0.000591661,-0.749561,0.000591976,16.5531,-0.0000119639,3,0,5.11011,2,16,51605,0.918652,0.000636142,33.7467,0.000657094,16.5531,0.0000119639,1,0.0015,0.0015,8.88523,-8.88523,0,-11.1509,11.1509,20.03613,-20.03613,-2.26567,2.26567
-1187410,1.3,-124.257,0.00000628287,-123.884,0.00000625457,-114.798,0.00000583949,-114.912,0.00000584257,17.1229,-0.0000000198143,3,0,4.36152,2,0,46861,124.257,0.00000628287,158.13,0.0000062942,17.1229,0.0000000198143,1,0.0015,0.0015,-134.934,134.934,0,-155.033,155.033,20.099,-20.099,-289.967,289.967
-1187410,1.3,-64.6878,0.0000117598,-64.3737,0.000011706,-59.5522,0.0000109331,-59.6156,0.0000109389,17.3119,-0.0000000465749,3,0,5.52269,2,1,50373,64.6878,0.0000117598,98.9976,0.0000117991,17.3119,0.0000000465749,1,0.0015,0.0015,-65.3011,65.3011,0,-85.9982,85.9982,20.6971,-20.6971,-151.2993,151.2993
-1187410,1.3,-37.2522,0.0000199913,-36.9576,0.0000198987,-34.1865,0.000018588,-34.2336,0.000018598,17.4158,-0.0000000955372,3,0,6.5725,2,2,50373,37.2522,0.0000199913,71.7892,0.0000200897,17.4158,0.0000000955372,1,0.0015,0.0015,-33.6708,33.6708,0,-54.6969,54.6969,21.0261,-21.0261,-88.3677,88.3677
-1187410,1.3,-14.885,0.0000473157,-14.6023,0.0000470934,-13.5474,0.0000439976,-13.5849,0.0000440215,17.5198,-0.000000305362,3,0,5.952,2,4,48445,14.885,0.0000473157,49.642,0.0000477041,17.5198,0.000000305362,1,0.0015,0.0015,-8.12443,8.12443,0,-29.4783,29.4783,21.35387,-21.35387,-37.60273,37.60273
-1187410,1.3,-3.13561,0.0001612,-2.85774,0.000160428,-2.72275,0.000149897,-2.75667,0.00014998,17.5947,-0.00000161226,3,0,4.59884,2,8,49589,3.13561,0.0001612,38.0471,0.000163652,17.5947,0.00000161226,1,0.0015,0.0015,5.18613,-5.18613,0,-16.4024,16.4024,21.58853,-21.58853,-11.21627,11.21627
-1187410,1.3,0.817504,0.000668911,1.09405,0.000665608,0.916084,0.000621978,0.883047,0.000622333,17.6333,-0.0000122097,3,0,6.27459,2,16,51605,-0.817504,0.000668911,34.1725,0.000690027,17.6333,0.0000122097,1,0.0015,0.0015,9.63562,-9.63562,0,-12.0732,12.0732,21.70882,-21.70882,-2.43758,2.43758
-1187410,1.4,-130.392,0.0000065844,-130.04,0.00000655308,-120.524,0.00000611858,-120.646,0.00000612204,18.1719,-0.0000000201846,3,0,4.2828,2,0,46861,130.392,0.00000658439,166.384,0.00000659344,18.1719,0.0000000201846,1,0.0015,0.0015,-144.235,144.235,0,-165.948,165.948,21.713,-21.713,-310.183,310.183
-1187410,1.4,-67.0081,0.000012306,-66.7076,0.0000122466,-61.712,0.0000114384,-61.7782,0.000011445,18.363,-0.0000000473968,3,0,6.01831,2,1,50373,67.0081,0.000012306,103.434,0.0000123414,18.363,0.0000000473968,1,0.0015,0.0015,-69.6044,69.6044,0,-91.9396,91.9396,22.3352,-22.3352,-161.544,161.544
-1187410,1.4,-37.8887,0.0000209025,-37.6032,0.0000208004,-34.7728,0.0000194308,-34.8213,0.0000194419,18.4679,-0.0000000971673,3,0,4.63507,2,2,50373,37.8887,0.0000209025,74.5391,0.0000209948,18.4679,0.0000000971673,1,0.0015,0.0015,-35.7953,35.7953,0,-58.4713,58.4713,22.676,-22.676,-94.2666,94.2666
-1187410,1.4,-14.1881,0.0000494293,-13.9107,0.0000491847,-12.888,0.0000459519,-12.9262,0.0000459785,18.5729,-0.000000310396,3,0,5.02116,2,4,48445,14.1881,0.0000494293,51.0565,0.0000498055,18.5729,0.000000310396,1,0.0015,0.0015,-8.5328,8.5328,0,-31.548,31.548,23.0152,-23.0152,-40.0808,40.0808
-1187410,1.4,-1.75712,0.000168275,-1.48239,0.000167428,-1.42684,0.000156437,-1.46122,0.00015653,18.6483,-0.00000163824,3,0,5.82024,2,8,49589,1.75712,0.000168275,38.779,0.000170704,18.6483,0.00000163824,1,0.0015,0.0015,5.65415,-5.65415,0,-17.6035,17.6035,23.25765,-23.25765,-11.94935,11.94935
-1187410,1.4,2.41977,0.000697767,2.69393,0.000694155,2.42094,0.000648644,2.38747,0.000649039,18.6873,-0.0000124061,3,0,5.58235,2,16,51605,-2.41977,0.000697767,34.6806,0.000718967,18.6873,0.0000124061,1,0.0015,0.0015,10.3928,-10.3928,0,-12.989,12.989,23.3818,-23.3818,-2.5962,2.5962
-1187410,1.5,-136.036,0.00000685107,-135.71,0.00000681691,-125.804,0.00000636516,-125.933,0.000006369,19.1989,-0.0000000204847,3,0,4.4461,2,0,46861,136.036,0.00000685106,174.108,0.00000685787,19.1989,0.0000000204847,1,0.0015,0.0015,-152.778,152.778,0,-176.112,176.112,23.334,-23.334,-328.89,328.89
-1187410,1.5,-69.1236,0.0000127879,-68.8389,0.0000127232,-63.6889,0.0000118838,-63.7576,0.000011891,19.3916,-0.0000000480579,3,0,4.71834,2,1,50373,69.1236,0.0000127879,107.622,0.0000128193,19.3916,0.0000000480579,1,0.0015,0.0015,-73.51,73.51,0,-97.4872,97.4872,23.9772,-23.9772,-170.9972,170.9972
-1187410,1.5,-38.4521,0.0000217054,-38.1773,0.0000215944,-35.2969,0.0000201725,-35.3466,0.0000201848,19.4974,-0.0000000984718,3,0,5.30848,2,2,50373,38.4521,0.0000217054,77.172,0.0000217914,19.4974,0.0000000984718,1,0.0015,0.0015,-37.6872,37.6872,0,-62.0159,62.0159,24.3287,-24.3287,-99.7031,99.7031
