current density,magnetic field,fx,fy,fxv2,fyv2,fx_safe,fy_safe,fxv2_safe,fyv2_safe,flaplacex,flaplacey,refinment,is_saturated,elapse_time_total,shapefunction_degree,size multiplicator ,number dof, fx_r,fy_r,fx_safe_r,fy_safe_r,flaplacex_r,flaplacey_r,is alternative current,size,size2,integral_force,integral_force2,is_periodic
169630,1.5,-1.92819,0.000690452,-1.96711,0.000686952,-1.80731,0.000641812,-1.80273,0.000642198,-2.81695,2.77384e-06 ,3,0,8.68234,2,16,51605,0.45932,0.000784072,0.420688,0.000780033,-2.81697,-8.67594e-07,0,0.0015,0.0015,-3.16548,-0.424282,0
0,1.5,-73.5089,1.28441e-05,-73.4963,1.27798e-05,-67.9382,1.19365e-05,-67.9737,1.19436e-05,0,0 ,3,0,6.74949,2,1,50373,73.5089,1.28441e-05,73.4963,1.27798e-05,0,0,0,0.0015,0.0015,-85.4968,85.4968,0
2.54444e+06,1.4,-139.494,-0.000256285,-140.004,-0.000254514,-129.473,-0.0002418,-129.494,-0.000241903,-38.9319,1.97467e-05 ,3,0,5.34602,2,0,46861,126.01,0.000274405,125.345,0.000273171,-38.9601,1.96565e-05,0,0.0015,0.0015,-180.206,129.949,0
0,1.5,-1.19377,0.000737017,-1.19391,0.000733234,-1.09978,0.000685075,-1.1,0.000685492,0,0 ,3,0,5.36663,2,16,51605,1.19377,0.000737016,1.19391,0.000733234,0,0,0,0.0015,0.0015,-1.37061,1.37061,0
2.54444e+06,1.4,-76.9105,-0.000184356,-77.4723,-0.000182859,-71.41,-0.000172947,-71.3737,-0.000173071,-39.3432,2.64993e-05 ,3,0,7.29373,2,1,50373,62.712,0.000216715,62.0981,0.000215895,-39.3653,2.62917e-05,0,0.0015,0.0015,-105.889,55.6325,0
2.37481e+06,1.4,-139.047,-0.000238911,-139.518,-0.000237279,-129.036,-0.000225419,-129.061,-0.000225513,-36.3373,1.72042e-05 ,3,0,6.71034,2,0,46861,126.462,0.000256399,125.836,0.000255226,-36.3619,1.71204e-05,0,0.0015,0.0015,-178.532,131.626,0
2.54444e+06,1.4,-8.82225,5.3014e-05,-9.40942,5.6608e-05,-8.53565,5.13273e-05,-8.46464,5.08926e-05,-40.0427,0.000244771 ,3,0,9.16332,2,16,51605,-6.55708,0.00145055,-7.14443,0.00144639,-40.0479,0.000190797,0,0.0015,0.0015,-26.4239,-23.8328,0
2.20518e+06,1.4,-138.6,-0.000221515,-139.032,-0.000220019,-128.598,-0.000209017,-128.629,-0.000209103,-33.7426,1.48368e-05 ,3,0,6.59919,2,0,46861,126.914,0.000238414,126.327,0.000237306,-33.7638,1.47594e-05,0,0.0015,0.0015,-176.858,133.302,0
2.37481e+06,1.4,-76.4393,-0.000171479,-76.962,-0.00017011,-70.9499,-0.000160884,-70.9181,-0.000160997,-36.721,2.30901e-05 ,3,0,6.97453,2,1,50373,63.1874,0.000202853,62.6128,0.000202058,-36.7403,2.28968e-05,0,0.0015,0.0015,-104.215,57.3089,0
2.37481e+06,1.4,-8.31012,9.42978e-05,-8.85815,9.72211e-05,-8.03659,8.94586e-05,-7.97033,8.91022e-05,-37.3733,0.000214901 ,3,0,7.51252,2,16,51605,-6.04392,0.00139866,-6.59212,0.00139434,-37.3779,0.000164527,0,0.0015,0.0015,-24.749,-22.1573,0
